classification,sport,league,event,market,player,period,side_a,line_a,book_a,odds_a,side_b,line_b,book_b,odds_b,combined_implied,reason
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-121","oklahoma city thunder (-0.5)","-0.5","rebet","-109","1.069042","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder @ san antonio spurs","total","","full_game","over","218.5","bovada","-110","under","218.5","rebet","-120","1.069264","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218.5","4c","-110","under","218.5","rebet","-120","1.069264","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-115","under","218","rebet","-115","1.069767","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-122","oklahoma city thunder (-0.5)","-0.5","rebet","-109","1.071081","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-124","san antonio spurs (-0.5)","-0.5","rebet","-108","1.072802","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215","4c","110","over","215","rebet","-149","1.074584","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-124","oklahoma city thunder (-0.5)","-0.5","rebet","-109","1.075103","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215","4c","109","over","215","rebet","-149","1.076862","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-1","4c","-117","oklahoma city thunder (+1.0)","1","rebet","-117","1.078341","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-1","4c","-118","oklahoma city thunder (+1.0)","1","rebet","-117","1.080455","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-121","oklahoma city thunder (+0.5)","0.5","rebet","-115","1.082395","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0","4c","-120","san antonio spurs (0.0)","0","rebet","-116","1.082492","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-1","4c","-119","oklahoma city thunder (+1.0)","1","rebet","-117","1.082550","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","214.5","rebet","-159","1.083383","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-122","oklahoma city thunder (+0.5)","0.5","rebet","-115","1.084433","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0","4c","-121","san antonio spurs (0.0)","0","rebet","-116","1.084548","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-121","san antonio spurs (-0.5)","-0.5","rebet","-116","1.084548","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","214.5","rebet","-159","1.085598","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0","4c","-122","san antonio spurs (0.0)","0","rebet","-116","1.086587","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-122","san antonio spurs (-0.5)","-0.5","rebet","-116","1.086587","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0","4c","-120","oklahoma city thunder (-0.0)","0","rebet","-118","1.086739","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-124","oklahoma city thunder (+0.5)","0.5","rebet","-115","1.088455","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0","4c","-121","oklahoma city thunder (-0.0)","0","rebet","-118","1.088796","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-124","san antonio spurs (-0.5)","-0.5","rebet","-116","1.090608","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0","4c","-122","oklahoma city thunder (-0.0)","0","rebet","-118","1.090834","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-121","san antonio spurs (-0.5)","-0.5","rebet","-119","1.090890","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-121","oklahoma city thunder (+0.5)","0.5","rebet","-119","1.090890","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-126","oklahoma city thunder (+0.5)","0.5","rebet","-115","1.092406","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-122","san antonio spurs (-0.5)","-0.5","rebet","-119","1.092929","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-122","oklahoma city thunder (+0.5)","0.5","rebet","-119","1.092929","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","0.5","4c","-124","san antonio spurs (-0.5)","-0.5","rebet","-119","1.096950","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-124","oklahoma city thunder (+0.5)","0.5","rebet","-119","1.096950","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-126","oklahoma city thunder (+0.5)","0.5","rebet","-119","1.100901","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-178","under","214.5","rebet","117","1.101117","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","214.5","4c","-179","under","214.5","rebet","117","1.102407","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215","4c","-171","under","215","rebet","111","1.104930","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","215","4c","-172","under","215","rebet","111","1.106287","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-121","san antonio spurs (+0.5)","0.5","rebet","-127","1.106983","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-3.5","4c","118","san antonio spurs (+3.5)","3.5","rebet","-185","1.107838","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-121","oklahoma city thunder (+0.5)","0.5","rebet","-128","1.108915","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-122","san antonio spurs (+0.5)","0.5","rebet","-127","1.109021","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-3.5","4c","117","san antonio spurs (+3.5)","3.5","rebet","-185","1.109952","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-122","oklahoma city thunder (+0.5)","0.5","rebet","-128","1.110953","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-124","san antonio spurs (+0.5)","0.5","rebet","-127","1.113043","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-2.5","4c","101","san antonio spurs (+2.5)","2.5","rebet","-161","1.114371","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-124","oklahoma city thunder (+0.5)","0.5","rebet","-128","1.114975","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-2.5","4c","100","san antonio spurs (+2.5)","2.5","rebet","-161","1.116858","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-126","san antonio spurs (+0.5)","0.5","rebet","-127","1.116993","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-1","4c","-117","san antonio spurs (+1.0)","1","rebet","-137","1.117230","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-0.5","4c","-126","oklahoma city thunder (+0.5)","0.5","rebet","-128","1.118926","Opposite sides on the same line."
"not_arb","basketball","nba","oklahoma city thunder vs san antonio spurs","spread","","full_game","san antonio spurs","-1.5","4c","-113","san antonio spurs (+1.5)","1.5","rebet","-143","1.118994","Opposite sides on the same line."
